Unnamed: 0.1.1,link,total_claps,total_responses,total_claps_scaled,total_responses_scaled,score
900,https://medium.com/@Shesreallyfat/the-single-habit-we-all-need-to-write-better-747646c79d41,2600,15,0.039166788910077736,0.022156573116691287,0.03236270259272316
160,https://medium.muz.li/ui-interactions-of-the-week-134-2b6339cd4dfd,3400,0,0.05383599823969488,0.0,0.03230159894381693
517,https://medium.com/swlh/the-hidden-chance-in-the-death-of-the-9-to-5-workday-ac9fcd27ba3f,2700,13,0.041000440076279884,0.019202363367799114,0.032281209392887575
1173,https://medium.com/the-1000-day-mfa/10-books-that-will-make-you-a-better-writer-4285cab024ba,2700,13,0.041000440076279884,0.019202363367799114,0.032281209392887575
504,https://medium.com/the-1000-day-mfa/5-powerful-writing-tips-from-c-s-lewis-50479d4189cf,2700,13,0.041000440076279884,0.019202363367799114,0.032281209392887575
61,https://medium.com/s/library-stories/when-i-realized-someone-who-looked-like-me-could-be-turned-away-from-the-library-6e3062ae269c,2800,11,0.042834091242482025,0.016248153618906944,0.032199716193051994
468,https://medium.com/@rosalindwarren/medium-writers-i-am-an-editor-and-i-will-highlight-your-typos-8a37d1de7a48,2100,24,0.02999853307906704,0.035450516986706065,0.03217932664212265
260,https://medium.com/the-mission/authenticity-is-your-now-58d035a5b8f3,2900,9,0.044667742408684166,0.013293943870014771,0.032118222993216414
1396,https://medium.com/finding-tom/this-is-why-you-arent-successful-writing-on-medium-434c895c20b8,2900,9,0.044667742408684166,0.013293943870014771,0.032118222993216414
419,https://medium.com/the-write-brain/should-you-start-a-blog-in-2020-2b3a453d8fca,2900,9,0.044667742408684166,0.013293943870014771,0.032118222993216414
1480,https://medium.com/swlh/how-to-create-a-writers-business-plan-f0d81641f453,3000,7,0.046501393574886314,0.0103397341211226,0.032036729793380826
562,https://medium.com/swlh/why-i-stopped-writing-how-to-articles-5ae47a6302e8,2300,20,0.03366583541147132,0.02954209748892172,0.03201634024245148
583,https://medium.com/the-post-grad-survival-guide/why-im-eventually-going-to-quit-writing-online-e885368b33ad,1600,33,0.020830277248056327,0.04874446085672083,0.031995950691522126
805,https://medium.com/the-1000-day-mfa/there-are-benefits-to-starting-out-as-a-writer-when-youre-older-ac26acd47ca,2400,18,0.03549948657767346,0.026587887740029542,0.031934847042615885
466,https://medium.com/better-marketing/3-ways-to-ruin-your-online-reputation-5077be879a82,2400,18,0.03549948657767346,0.026587887740029542,0.031934847042615885
136,https://medium.com/@krisgage/2-steps-to-resolve-writers-block-5a21bc1b4df9,2500,16,0.0373331377438756,0.02363367799113737,0.03185335384278031
68,https://medium.muz.li/ui-interactions-of-the-week-129-b35068096dc4,3300,1,0.05200234707349274,0.0014771048744460858,0.03179225019387407
1735,https://medium.com/swlh/to-be-great-at-writing-you-need-to-be-great-at-these-things-too-7a254761aacf,2600,14,0.039166788910077736,0.020679468242245203,0.031771860642944724
123,https://medium.com/swlh/how-being-poor-affects-creativity-and-decision-making-1237a5f9d5c1,2600,14,0.039166788910077736,0.020679468242245203,0.031771860642944724
582,https://medium.com/the-partnered-pen/dont-feel-bad-when-you-write-all-day-but-get-nothing-e9a1a1ac19c1,2600,14,0.039166788910077736,0.020679468242245203,0.031771860642944724
848,https://medium.com/swlh/for-a-more-creative-brain-embrace-constraints-5a588c8a8619,2800,10,0.042834091242482025,0.01477104874446086,0.03160887424327356
1068,https://medium.com/startup-grind/one-year-without-a-smartphone-ac5a001085d1,2800,10,0.042834091242482025,0.01477104874446086,0.03160887424327356
686,https://medium.com/the-write-brain/medium-will-help-me-earn-a-six-figure-income-this-year-94eb6fc6b7d7,2800,10,0.042834091242482025,0.01477104874446086,0.03160887424327356
879,https://medium.com/@JessicaLexicus/your-jealousy-makes-total-sense-cd0de9382b7a,2300,19,0.03366583541147132,0.02806499261447563,0.031425498292673035
997,https://medium.muz.li/weekly-inspiration-for-designers-152-57e015cfbd45,3200,2,0.0501686959072906,0.0029542097488921715,0.031282901443931234
387,https://medium.com/@Shesreallyfat/what-i-write-when-i-dont-feel-like-writing-at-all-4efc737e0c7b,2500,15,0.0373331377438756,0.022156573116691287,0.031262511893001874
469,https://medium.com/the-partnered-pen/writers-badges-you-can-earn-once-someone-creates-them-6ec5b0de3150,2500,15,0.0373331377438756,0.022156573116691287,0.031262511893001874
934,https://medium.com/the-mission/what-you-create-for-an-audience-of-one-is-much-more-likely-to-reach-an-audience-of-millions-9473bb2de64b,2600,13,0.039166788910077736,0.019202363367799114,0.031181018693166293
1463,https://medium.com/@anna_now/how-to-write-and-be-happy-on-medium-ec818fe89bb4,2700,11,0.041000440076279884,0.016248153618906944,0.031099525493330712
519,https://medium.com/the-1000-day-mfa/the-most-powerful-habit-for-writers-1ff29532ea66,2700,11,0.041000440076279884,0.016248153618906944,0.031099525493330712
729,https://medium.com/swlh/i-do-not-believe-in-the-law-of-attraction-42444075b53d,2000,24,0.028164881912864894,0.035450516986706065,0.031079135942401363
1088,https://medium.com/swlh/to-get-real-stuff-done-focus-on-the-20-of-your-work-that-leads-to-80-of-your-results-e8d7ce9bc14e,2800,9,0.042834091242482025,0.013293943870014771,0.031018032293495118
576,https://medium.com/@bijalashah/40-books-from-2019-you-need-to-read-in-2020-247af54ce9eb,2800,9,0.042834091242482025,0.013293943870014771,0.031018032293495118
727,https://medium.com/scribe/theres-nothing-wrong-with-outsiders-6284f560849e,2100,22,0.02999853307906704,0.03249630723781389,0.030997642742565782
933,https://medium.com/swlh/7-resources-for-bloggers-who-want-to-get-more-views-on-medium-d5368255a4f7,2300,18,0.03366583541147132,0.026587887740029542,0.030834656342894607
67,https://medium.com/the-mission/5-keys-to-wealth-according-tim-ferriss-c7e4e0288d35,2400,16,0.03549948657767346,0.02363367799113737,0.030753163143059026
238,https://medium.com/swlh/why-medium-is-still-insanely-worth-it-as-a-blogger-90432c948a94,2400,16,0.03549948657767346,0.02363367799113737,0.030753163143059026
338,https://medium.com/better-marketing/work-with-distractions-not-against-them-550e912e0847,2500,14,0.0373331377438756,0.020679468242245203,0.03067166994322344
802,https://medium.com/better-humans/how-to-start-a-journaling-habit-today-99d5f98fe8cc,2600,12,0.039166788910077736,0.017725258493353033,0.030590176743387862
236,https://medium.com/better-humans/will-this-tool-make-you-a-better-writer-4ce7d4e49dd3,2600,12,0.039166788910077736,0.017725258493353033,0.030590176743387862
385,https://medium.com/jane-austens-wastebasket/has-someone-stolen-your-idea-86b8652e455e,2600,12,0.039166788910077736,0.017725258493353033,0.030590176743387862
1,https://uxdesign.cc/forget-the-computer-heres-why-you-should-write-and-design-by-hand-19031089138f,2600,12,0.039166788910077736,0.017725258493353033,0.030590176743387862
1557,https://medium.com/personal-growth/to-become-more-efficient-ask-better-questions-772ed37b52c9,2700,10,0.041000440076279884,0.01477104874446086,0.030508683543552274
929,https://writingcooperative.com/the-ultimate-guide-to-writing-fail-proof-articles-checklist-inside-21a0321ac4aa,2100,21,0.02999853307906704,0.0310192023633678,0.030406800792787344
725,https://medium.com/swlh/i-dont-write-everyday-and-i-m-doing-just-fine-ff60bb7b32e4,2100,21,0.02999853307906704,0.0310192023633678,0.030406800792787344
997,https://medium.com/@anna_now/you-can-be-a-successful-writer-at-any-age-backed-by-literary-evidence-b19ceecd6fad,2200,19,0.03183218424526918,0.02806499261447563,0.030325307592951763
287,https://medium.com/better-marketing/on-medium-stick-with-it-but-get-better-de87467846f2,2200,19,0.03183218424526918,0.02806499261447563,0.030325307592951763
308,https://writingcooperative.com/heres-the-creative-process-that-lets-me-write-2-3-articles-per-day-fd9cbd425455,2300,17,0.03366583541147132,0.025110782865583457,0.03024381439311617
1562,https://medium.com/the-write-brain/medium-poets-and-short-story-writers-should-unite-ad5cda99d86d,2300,17,0.03366583541147132,0.025110782865583457,0.03024381439311617
66,https://medium.muz.li/ui-interactions-of-the-week-107-bef93c23f6dd,3100,2,0.048335044741088455,0.0029542097488921715,0.030182710744209938
933,https://medium.muz.li/ui-interactions-of-the-week-123-5770aeb96d2c,3200,0,0.0501686959072906,0.0,0.03010121754437436
1439,https://medium.muz.li/ui-interactions-of-the-week-128-408df766a3be,3200,0,0.0501686959072906,0.0,0.03010121754437436
834,https://medium.com/the-mission/the-single-best-piece-of-career-advice-no-one-teaches-you-3b6227e00ea6,2500,13,0.0373331377438756,0.019202363367799114,0.030080827993445008
384,https://writingcooperative.com/stop-saying-bloggers-arent-writers-3f2922c3b1a2,1800,26,0.02449757958046061,0.03840472673559823,0.030060438442515658
686,https://medium.com/a-catalog-of-quiet-burning-things/creatrix-80bfc9bb1f7c,2700,9,0.041000440076279884,0.013293943870014771,0.029917841593773836
427,https://medium.com/kaizen-habits/the-time-of-day-has-a-significant-effect-on-your-productivity-c45b199410d5,2800,7,0.042834091242482025,0.0103397341211226,0.029836348393938256
601,https://medium.com/the-post-grad-survival-guide/is-medium-getting-better-now-october-update-95828ded1157,2100,20,0.02999853307906704,0.02954209748892172,0.029815958843008913
1344,https://medium.com/the-write-brain/heres-why-i-won-t-stop-writing-about-medium-7b903b2033c4,2200,18,0.03183218424526918,0.026587887740029542,0.029734465643173325
1349,https://medium.com/the-write-brain/a-marketing-guide-for-introverted-writers-b97a1cdf427d,2200,18,0.03183218424526918,0.026587887740029542,0.029734465643173325
443,https://medium.com/copywriting-secrets/how-to-write-compelling-articles-that-get-read-and-shared-7d495d018dfc,2200,18,0.03183218424526918,0.026587887740029542,0.029734465643173325
499,https://medium.com/better-marketing/as-a-writer-curation-is-part-of-your-job-f2a38aaf397a,2200,18,0.03183218424526918,0.026587887740029542,0.029734465643173325
445,https://psiloveyou.xyz/an-urgent-message-for-mansplainers-everywhere-9249df2ccfb2,1920,23,0.026697960979903183,0.033973412112259974,0.029608141432845892
435,https://medium.com/fiddleheads-floss/tips-for-better-poetry-on-blogging-platforms-8d42b60a3f31,2400,14,0.03549948657767346,0.020679468242245203,0.029571479243502164
179,https://medium.com/getting-art-done/dont-organize-your-todos-by-project-organize-them-by-mental-state-328570f6b9fb,2500,12,0.0373331377438756,0.017725258493353033,0.029489986043666577
693,https://artplusmarketing.com/why-writing-on-the-internet-is-the-most-humbling-thing-you-can-ever-do-c6e5e751b71d,1800,25,0.02449757958046061,0.036927621861152136,0.02946959649273722
1156,https://medium.com/@krisgage/how-i-get-ideas-to-write-about-322090985fbe,1800,25,0.02449757958046061,0.036927621861152136,0.02946959649273722
236,https://medium.com/splatterme/your-writing-career-a-welcome-letter-4403fa40c804,2600,10,0.039166788910077736,0.01477104874446086,0.02940849284383099
497,https://medium.com/the-post-grad-survival-guide/nice-people-finish-last-a-story-of-regret-f404a0f6360e,2600,10,0.039166788910077736,0.01477104874446086,0.02940849284383099
1073,https://medium.com/swlh/when-you-lose-momentum-you-become-vulnerable-to-distraction-d53602cdce13,2700,8,0.041000440076279884,0.011816838995568686,0.029326999643995405
839,https://medium.com/the-mission/you-need-to-understand-this-before-you-try-anything-new-609052115e9a,2000,21,0.028164881912864894,0.0310192023633678,0.029306610093066062
419,https://artplusmarketing.com/feel-like-giving-up-this-is-the-time-to-keep-going-ea399fa876d7,2000,21,0.028164881912864894,0.0310192023633678,0.029306610093066062
524,https://medium.com/publishous/the-secret-sauce-of-irresistible-writing-14e32aebf451,2100,19,0.02999853307906704,0.02806499261447563,0.02922511689323048
100,https://medium.com/swlh/medium-didnt-curate-your-story-then-get-ready-for-the-5-stages-of-non-curation-grief-6fed78003abf,2100,19,0.02999853307906704,0.02806499261447563,0.02922511689323048
854,https://medium.com/swlh/i-used-to-be-famous-on-medium-bbdbeab96e73,2200,17,0.03183218424526918,0.025110782865583457,0.029143623693394887
190,https://medium.com/justwrite-writenow/im-terrified-to-publish-this-9ea57a5ee66e,1500,30,0.018996626081854186,0.044313146233382575,0.029123234142465537
1404,https://medium.com/the-partnered-pen/your-idea-has-been-done-before-do-it-anyway-af7f30cfb91b,2400,13,0.03549948657767346,0.019202363367799114,0.02898063729372372
1957,https://medium.com/better-marketing/one-easy-writing-trick-to-keep-your-readers-engaged-1d1bfab62c54,2400,13,0.03549948657767346,0.019202363367799114,0.02898063729372372
1054,https://medium.com/thrive-global/do-the-right-thing-consistently-over-doing-lots-of-things-right-20818babb197,1800,24,0.02449757958046061,0.035450516986706065,0.02887875454295879
485,https://medium.com/the-1000-day-mfa/a-new-to-me-concept-for-keeping-a-notebook-8be23ef59eec,1800,24,0.02449757958046061,0.035450516986706065,0.02887875454295879
710,https://medium.com/storiusmag/photography-and-storytelling-are-different-things-e999501c79e8,2600,9,0.039166788910077736,0.013293943870014771,0.028817650894052558
1113,https://medium.com/the-partnered-pen/keep-your-readers-engaged-3125ae678280,2700,7,0.041000440076279884,0.0103397341211226,0.028736157694216974
8,https://medium.com/swlh/3-easy-ways-to-up-your-medium-game-92ec86e1a633,2100,18,0.02999853307906704,0.026587887740029542,0.028634274943452036
1000,https://medium.com/cry-mag/freelance-writers-this-is-what-you-should-be-charging-5fc1ddf6b9c5,2100,18,0.02999853307906704,0.026587887740029542,0.028634274943452036
910,https://medium.com/@JessicaLexicus/real-failure-feels-like-sh-t-6cdf9febd907,2100,18,0.02999853307906704,0.026587887740029542,0.028634274943452036
1162,https://blog.prototypr.io/35-quotes-on-design-that-will-fuel-up-your-creativity-15060f732f1,2900,3,0.044667742408684166,0.004431314623338257,0.0285731712945458
468,https://medium.muz.li/weekly-inspiration-for-designers-137-28e8a15853ab,3000,1,0.046501393574886314,0.0014771048744460858,0.02849167809471022
793,https://medium.com/the-ascent/you-dont-feel-like-it-today-now-what-b38f2aee6911,2300,14,0.03366583541147132,0.020679468242245203,0.028471288543780875
210,https://medium.com/@jasonjamesweiland/how-to-write-prolifically-if-your-brain-is-sick-32a8fc102ae1,2300,14,0.03366583541147132,0.020679468242245203,0.028471288543780875
1135,https://medium.com/splatterme/unfairness-has-only-one-job-5fc66704b0ef,2300,14,0.03366583541147132,0.020679468242245203,0.028471288543780875
1250,https://modus.medium.com/how-to-get-started-with-illustration-part-1-10f82f8647cb,2300,14,0.03366583541147132,0.020679468242245203,0.028471288543780875
207,https://medium.com/@ngoeke/were-all-just-diamonds-in-the-rough-90e357bc379a,2400,12,0.03549948657767346,0.017725258493353033,0.028389795343945288
643,https://writingcooperative.com/dont-be-scared-of-being-repetitive-c282b6dbfa29,1910,21,0.026514595863282968,0.0310192023633678,0.0283164384633169
639,https://medium.com/the-mission/how-our-use-of-social-media-fuels-envy-comparison-anxiety-and-depression-538e4c87b963,2500,10,0.0373331377438756,0.01477104874446086,0.028308302144109707
1250,https://medium.com/@janfortune/how-to-measure-and-not-measure-a-life-723efa4a1973,2500,10,0.0373331377438756,0.01477104874446086,0.028308302144109707
0,https://medium.com/the-write-brain/how-to-be-a-good-writer-with-a-good-life-e67b61a16d64,2500,10,0.0373331377438756,0.01477104874446086,0.028308302144109707
922,https://medium.com/the-partnered-pen/new-medium-policy-requires-one-how-to-make-money-on-medium-story-and-ten-haiku-per-month-from-5d873cac8b9,2000,19,0.028164881912864894,0.02806499261447563,0.02812492619350919
598,https://medium.muz.li/63-beautiful-dark-ui-examples-design-inspiration-8abaa1b86969,2800,4,0.042834091242482025,0.005908419497784343,0.02806382254460295
261,https://medium.com/publishous/how-to-build-self-confidence-and-a-writing-career-to-be-proud-of-6dd90827a230,2100,17,0.02999853307906704,0.025110782865583457,0.02804343299367361
145,https://forge.medium.com/the-simplest-cure-for-creative-envy-dad056808413,2100,17,0.02999853307906704,0.025110782865583457,0.02804343299367361
627,https://humanparts.medium.com/what-my-effed-up-spine-taught-me-about-trauma-c5c43cd0d785,2100,17,0.02999853307906704,0.025110782865583457,0.02804343299367361
471,https://medium.com/slackjaw/i-bought-a-tesla-and-so-we-cant-be-friends-anymore-1db404261cf5,1930,20,0.0268813260965234,0.02954209748892172,0.027945634653482727
954,https://medium.com/jane-austens-wastebasket/letter-from-my-half-written-novel-1c06d061f2ef,2300,13,0.03366583541147132,0.019202363367799114,0.02788044659400244
1029,https://medium.com/the-book-mechanic/writers-why-chapter-length-matters-more-than-you-think-af376ba9b9f9,1600,26,0.020830277248056327,0.03840472673559823,0.027860057043073087
462,https://medium.com/s/story/mourning-the-writer-i-used-to-be-bd8fb1cf7afc,2400,11,0.03549948657767346,0.016248153618906944,0.027798953394166853
0,https://medium.com/swlh/less-is-more-how-deliberate-elimination-can-change-your-life-f8f6d52bedc3,2400,11,0.03549948657767346,0.016248153618906944,0.027798953394166853
771,https://medium.com/@joshrose/5-great-unexpected-ways-to-take-your-photography-to-the-next-level-a0faec51cd2e,2400,11,0.03549948657767346,0.016248153618906944,0.027798953394166853
964,https://medium.com/the-partnered-pen/in-curation-jail-finally-your-way-out-a113f1c83b7f,2400,11,0.03549948657767346,0.016248153618906944,0.027798953394166853
561,https://medium.com/publishous/heres-how-to-actually-make-your-mark-on-the-world-c5d43b64f083,1700,24,0.022663928414258468,0.035450516986706065,0.02777856384323751
1040,https://artplusmarketing.com/how-to-be-a-creative-genius-dc2715d1e5ab,1800,22,0.02449757958046061,0.03249630723781389,0.02769707064340192
913,https://medium.com/the-book-mechanic/how-to-improve-any-piece-of-writing-in-the-next-thirty-seconds-97bd4b96791c,1800,22,0.02449757958046061,0.03249630723781389,0.02769707064340192
807,https://medium.com/the-first-step/10-unexpected-benefits-being-an-entrepreneur-has-given-me-bcbeb164ebde,2600,7,0.039166788910077736,0.0103397341211226,0.027635966994495685
529,https://medium.com/swlh/if-youre-busy-all-the-time-you-re-doing-something-wrong-8356c34eef23,2600,7,0.039166788910077736,0.0103397341211226,0.027635966994495685
1232,https://medium.com/swlh/radical-efficiency-the-most-powerful-work-habits-that-will-drastically-increase-your-effectiveness-54d601d1c330,2700,5,0.041000440076279884,0.00738552437223043,0.027554473794660105
1141,https://medium.com/swlh/why-you-should-stop-worrying-about-being-lazy-11d35af9a713,2700,5,0.041000440076279884,0.00738552437223043,0.027554473794660105
942,https://medium.com/blueinsight/we-the-mad-poets-of-the-dark-hours-18d72101dbda,2700,5,0.041000440076279884,0.00738552437223043,0.027554473794660105
434,https://medium.com/the-book-mechanic/what-i-learned-writing-five-terrible-unpublished-novels-before-i-got-one-right-7eae7f21fb2c,1940,19,0.02706469121314361,0.02806499261447563,0.02746481177367642
4,https://medium.com/publishous/50-lessons-i-learned-after-50-months-of-blogging-2d3e19ce942b,2100,16,0.02999853307906704,0.02363367799113737,0.027452591043895167
608,https://medium.com/lit-up/lit-up-reforms-must-read-8de8e35b15f1,2100,16,0.02999853307906704,0.02363367799113737,0.027452591043895167
238,https://medium.com/@shauntagrimes/someone-is-going-to-live-the-life-you-want-f94dc5f74c47,2100,16,0.02999853307906704,0.02363367799113737,0.027452591043895167
513,https://blog.prototypr.io/how-we-used-ui-ux-to-confront-an-inconvenient-truth-5b70eb9e3c85,2100,16,0.02999853307906704,0.02363367799113737,0.027452591043895167
103,https://medium.com/good-news-daily/my-personal-panic-room-29fd9062612c,2100,16,0.02999853307906704,0.02363367799113737,0.027452591043895167
869,https://medium.com/the-gathering-kind/never-apologize-for-who-you-are-c1f801612ba6,2200,14,0.03183218424526918,0.020679468242245203,0.02737109784405959
544,https://medium.com/publishous/how-to-leverage-your-day-job-to-grow-your-side-hustle-7a3edfc00ae3,1980,18,0.027798151679624468,0.026587887740029542,0.0273140461037865
557,https://medium.com/better-marketing/the-ultimate-list-of-320-powerful-words-to-use-in-your-headlines-55a9ecc4c2d9,2300,12,0.03366583541147132,0.017725258493353033,0.027289604644224003
435,https://medium.com/falling-into-freelancing/at-42-ive-found-my-second-act-7f13f994342b,1700,23,0.022663928414258468,0.033973412112259974,0.02718772189345907
763,https://medium.com/the-1000-day-mfa/the-question-that-gets-every-writer-in-trouble-618a31c861dd,1700,23,0.022663928414258468,0.033973412112259974,0.02718772189345907
257,https://medium.com/swlh/the-surprising-relationship-between-anxiety-and-excitement-42621f868dc9,2500,8,0.0373331377438756,0.011816838995568686,0.027126618244552838
453,https://medium.com/@alltopstartups/why-your-morning-routine-isnt-working-and-how-to-design-the-life-changing-routine-you-want-b25ac228c12c,2700,4,0.041000440076279884,0.005908419497784343,0.02696363184488167
1265,https://medium.com/the-creative-mind/meeting-people-boosts-your-creativity-here-is-why-b5fa179e43db,2700,4,0.041000440076279884,0.005908419497784343,0.02696363184488167
1162,https://medium.com/the-mission/the-most-important-writing-lesson-youll-learn-today-35c43b420972,2000,17,0.028164881912864894,0.025110782865583457,0.02694324229395232
1089,https://medium.com/the-mission/7-habits-of-highly-prolific-writers-c86f9e0e52af,2000,17,0.028164881912864894,0.025110782865583457,0.02694324229395232
433,https://blog.prototypr.io/online-classes-dont-work-deab7de56851,2000,17,0.028164881912864894,0.025110782865583457,0.02694324229395232
915,https://humanparts.medium.com/the-art-of-not-doing-art-95cdd7baee53,2000,17,0.028164881912864894,0.025110782865583457,0.02694324229395232
438,https://medium.com/@kyriegray3/publishing-your-writing-is-a-lot-like-swimming-with-jellyfish-4d38d35a557f,2000,17,0.028164881912864894,0.025110782865583457,0.02694324229395232
382,https://medium.com/swlh/maybe-you-dont-need-a-mentor-ac594c9af4c,2000,17,0.028164881912864894,0.025110782865583457,0.02694324229395232
908,https://medium.com/the-write-brain/create-a-plan-for-your-medium-business-f7f4166a1c43,2800,2,0.042834091242482025,0.0029542097488921715,0.026882138645046082
1394,https://medium.com/better-marketing/how-to-find-your-creativity-again-26abe177bccd,2100,15,0.02999853307906704,0.022156573116691287,0.02686174909411674
1198,https://medium.com/publishous/how-to-write-a-medium-post-from-start-to-finish-17441ae18340,2100,15,0.02999853307906704,0.022156573116691287,0.02686174909411674
408,https://medium.muz.li/ui-interactions-of-the-week-108-1c8666113ee9,2900,0,0.044667742408684166,0.0,0.0268006454452105
1114,https://medium.muz.li/weekly-inspiration-for-designers-139-f93d886c4e99,2900,0,0.044667742408684166,0.0,0.0268006454452105
16,https://writingcooperative.com/https-medium-com-frankmckinley-a-7-point-plan-for-writing-killer-blog-posts-every-time-63e0aa764241,2200,13,0.03183218424526918,0.019202363367799114,0.026780255894281155
1025,https://medium.com/@ZachJPayne/how-to-fail-at-medium-and-life-2bfc60238f05,2200,13,0.03183218424526918,0.019202363367799114,0.026780255894281155
461,https://writingcooperative.com/3-quirky-pieces-of-advice-that-will-make-you-a-happier-writer-2fce85301cff,1500,26,0.018996626081854186,0.03840472673559823,0.02675986634335181
145,https://writingcooperative.com/challenge-embrace-your-weird-fb9a80c2b515,1500,26,0.018996626081854186,0.03840472673559823,0.02675986634335181
860,https://medium.com/annapoetics/thoughts-a559cdd630df,2300,11,0.03366583541147132,0.016248153618906944,0.026698762694445568
134,https://medium.com/the-mission/the-ultimate-guide-to-mastering-your-craft-429facac2283,2300,11,0.03366583541147132,0.016248153618906944,0.026698762694445568
1795,https://medium.com/the-1000-day-mfa/so-im-officially-middle-aged-and-i-have-some-thoughts-about-that-22401970048c,1920,18,0.026697960979903183,0.026587887740029542,0.02665393168395372
901,https://medium.com/@shauntagrimes/the-fan-to-true-fan-conversion-rate-maybe-a01fe36bfdc3,1920,18,0.026697960979903183,0.026587887740029542,0.02665393168395372
1618,https://medium.com/@lovejoyjessica/when-business-insider-features-your-story-about-sleeping-with-a-celebrity-d2e2285093df,2400,9,0.03549948657767346,0.013293943870014771,0.026617269494609984
1678,https://medium.com/the-write-brain/three-things-you-wont-learn-in-an-mfa-program-cfeb4320f08a,2400,9,0.03549948657767346,0.013293943870014771,0.026617269494609984
897,https://medium.com/better-marketing/lessons-learned-from-publishing-1-000-articles-on-medium-in-2-years-2dc6da59469f,1950,17,0.027248056329763827,0.025110782865583457,0.026393146944091683
66,https://medium.com/swlh/worry-less-about-being-right-and-more-about-self-expression-8ecdf1b83cd4,2700,3,0.041000440076279884,0.004431314623338257,0.02637278989510324
959,https://medium.com/better-marketing/if-you-want-your-words-to-hit-respect-peoples-time-f6b297b9f3c3,2000,16,0.028164881912864894,0.02363367799113737,0.026352400344173892
1174,https://writingcooperative.com/this-is-why-you-should-write-poetry-b588d091209f,2100,14,0.02999853307906704,0.020679468242245203,0.026270907144338305
431,https://medium.com/the-clever-quill/this-weird-habit-defeated-my-writing-procrastination-problem-4d51765ca87c,2100,14,0.02999853307906704,0.020679468242245203,0.026270907144338305
142,https://medium.com/a-seasoned-woman/theres-a-novel-in-my-bathtub-f81345c03cd2,2200,12,0.03183218424526918,0.017725258493353033,0.026189413944502717
919,https://medium.com/the-brave-writer/dear-writer-dont-give-up-just-yet-the-best-is-yet-to-come-157e17c54b5d,2200,12,0.03183218424526918,0.017725258493353033,0.026189413944502717
964,https://medium.com/@ngoeke/i-dont-believe-in-self-help-but-i-do-believe-in-stories-4bcf7712f82,2200,12,0.03183218424526918,0.017725258493353033,0.026189413944502717
1170,https://medium.com/literally-literary/the-puppet-4a37cc8c9b74,2300,10,0.03366583541147132,0.01477104874446086,0.02610792074466713
337,https://medium.com/signal-v-noise/working-in-quality-time-instead-of-clock-time-fda6da05fe32,2400,8,0.03549948657767346,0.011816838995568686,0.02602642754483155
804,https://medium.com/the-write-brain/two-methods-for-never-running-out-of-things-to-write-about-8f7166e8f07e,2400,8,0.03549948657767346,0.011816838995568686,0.02602642754483155
286,https://medium.com/swlh/5-tips-for-growing-your-startup-with-no-outside-funding-33989e2be3d3,2400,8,0.03549948657767346,0.011816838995568686,0.02602642754483155
503,https://medium.com/@krisgage/sometimes-i-dont-feel-like-writing-8cbdbb12537,1800,19,0.02449757958046061,0.02806499261447563,0.02592454479406662
499,https://medium.com/@shauntagrimes/how-to-be-a-ninja-writer-18388e3df26,2600,4,0.039166788910077736,0.005908419497784343,0.025863441145160385
1383,https://medium.com/@gareygodson/breaking-the-illusion-self-investment-for-musicians-creatives-83788c244cb7,2700,2,0.041000440076279884,0.0029542097488921715,0.0257819479453248
801,https://writingcooperative.com/this-is-a-wake-up-call-for-writers-that-use-click-bait-86087a9fd13f,1400,26,0.017162974915652045,0.03840472673559823,0.02565967564363052
413,https://medium.com/swlh/the-most-important-life-changing-habit-in-two-words-s-t-a-r-t-n-o-w-382ac178b261,2200,11,0.03183218424526918,0.016248153618906944,0.025598571994724286
512,https://medium.com/publishous/word-7c12e217fbfb,2200,11,0.03183218424526918,0.016248153618906944,0.025598571994724286
361,https://medium.com/the-1000-day-mfa/how-to-get-your-poetry-short-stories-published-648de7156ca3,2200,11,0.03183218424526918,0.016248153618906944,0.025598571994724286
1126,https://medium.com/better-marketing/the-ultimate-guide-to-starting-your-writing-career-e222d7801885,2200,11,0.03183218424526918,0.016248153618906944,0.025598571994724286
370,https://medium.com/writer-mom/how-to-piss-off-a-mother-742c1e57cf04,1980,15,0.027798151679624468,0.022156573116691287,0.025541520254451198
1406,https://medium.com/the-write-brain/i-made-93-in-my-first-month-on-medium-911baaf5e0db,2300,9,0.03366583541147132,0.013293943870014771,0.0255170787948887
463,https://medium.com/jane-austens-wastebasket/i-had-a-notebook-addiction-and-got-help-8307e81c33c0,1600,22,0.020830277248056327,0.03249630723781389,0.02549668924395935
791,https://medium.com/mind-cafe/this-is-how-abandoning-the-herd-can-make-you-successful-e34086fdd332,2400,7,0.03549948657767346,0.0103397341211226,0.025435585595053115
796,https://medium.com/the-write-brain/9-ways-to-make-more-money-with-your-medium-posts-1e48008fd07f,2400,7,0.03549948657767346,0.0103397341211226,0.025435585595053115
1152,https://medium.com/the-write-brain/6-things-you-must-do-after-writing-your-medium-post-5467eb1870a,2400,7,0.03549948657767346,0.0103397341211226,0.025435585595053115
1525,https://medium.com/@kyriegray3/i-hide-myself-behind-humor-writing-401ff9b47cdc,1700,20,0.022663928414258468,0.02954209748892172,0.025415196044123768
2,https://medium.com/swlh/how-to-boost-your-creativity-even-if-you-dont-think-you-re-creative-208b4d3e37fb,2500,5,0.0373331377438756,0.00738552437223043,0.02535409239521753
