link,total_claps,total_responses,total_claps_scaled,total_responses_scaled,score
https://forge.medium.com/you-dont-need-more-motivation-you-need-a-system-84f4bf12c4bb,34000,120,0.11525123813979032,0.06396588486140725,0.09473709682843708
https://humanparts.medium.com/the-deep-psychological-reason-you-stay-friends-with-some-people-you-hate-7a6baf76e1fa,46000,0,0.15592934213336318,0.0,0.0935576052800179
https://medium.com/skilluped/8-timeless-skills-to-learn-now-in-under-8-hours-to-change-your-life-forever-75e7b339373a,34000,111,0.11525123813979032,0.0591684434968017,0.09281812028259487
https://medium.com/@benjaminhardy/how-to-know-if-youve-leveled-up-as-a-person-3ff0611e16fc,33000,119,0.1118613961403259,0.06343283582089553,0.09248997201255377
https://medium.com/swlh/what-i-learned-about-procrastination-while-scaling-my-startup-to-4-2-million-users-b07ba29309e,32000,119,0.1084715541408615,0.06343283582089553,0.0904560668128751
https://forge.medium.com/10-life-changing-habits-you-can-form-within-66-days-cde61237577,29000,147,0.09830202814246827,0.07835820895522387,0.09032450046757053
https://medium.com/the-mission/to-have-what-you-want-you-must-give-up-whats-holding-you-back-65275f844a5a,33000,104,0.1118613961403259,0.05543710021321961,0.0892916777694834
https://medium.com/personal-growth/claude-shannon-how-a-real-genius-solves-problems-15b434aeb2b6,32000,113,0.1084715541408615,0.060234541577825165,0.08917674911564696
https://humanparts.medium.com/why-is-everyone-succeeding-but-me-29186494166b,24000,176,0.08135281814514626,0.09381663113006396,0.08633834333911335
https://medium.com/swlh/20-things-in-life-that-are-just-not-worth-it-2e44a377ba62,28000,134,0.09491218614300387,0.07142857142857142,0.0855187402572309
https://medium.com/swlh/standing-desks-vs-sitting-why-sitting-isnt-slowly-killing-you-d846d2786b84,27000,134,0.09152234414353948,0.07142857142857142,0.08348483505755226
https://medium.com/thrive-global/want-automatic-motivation-and-wealth-do-this-one-thing-immediately-7ae22a88731c,29000,111,0.09830202814246827,0.0591684434968017,0.08264859428420165
https://medium.com/darius-foroux/this-strategy-makes-procrastination-impossible-783f667c32b3,32000,79,0.1084715541408615,0.04211087420042644,0.08192728216468748
https://medium.com/free-code-camp/why-you-learn-the-most-when-you-feel-like-youre-struggling-as-a-developer-7513327c8ee4,28000,109,0.09491218614300387,0.05810234541577825,0.08018824985211362
https://medium.com/the-mission/5-things-to-do-when-you-have-too-many-ideas-and-never-finish-anything-5682064b5750,28000,106,0.09491218614300387,0.05650319829424307,0.07954859100349956
https://medium.com/@ztrana/the-connection-equation-how-to-build-strong-relationships-3b746f8e9a54,26000,125,0.08813250214407507,0.06663113006396587,0.0795319533120314
https://medium.com/@parkernash/16-things-everybody-should-stop-doing-in-order-to-be-successful-18be67a70a2c,27000,108,0.09152234414353948,0.057569296375266525,0.0779411250362303
https://medium.com/thrive-global/these-17-pictures-will-teach-you-more-than-reading-100-books-3914c4855ebe,30000,79,0.10169187014193268,0.04211087420042644,0.07785947176533019
https://medium.com/@krisgage/the-moment-when-youll-finally-change-f69c122f2fbd,27000,104,0.09152234414353948,0.05543710021321961,0.07708824657141153
https://medium.com/the-mission/the-4-best-ways-to-earn-income-writing-in-2018-and-the-3-worst-16b486c19774,22000,149,0.07457313414621745,0.07942430703624734,0.07651360330222941
https://medium.com/thrive-global/this-morning-routine-will-make-you-a-millionaire-f2309d8005aa,28000,90,0.09491218614300387,0.04797441364605544,0.0761370771442245
https://medium.com/thrive-global/ikigai-the-japanese-secret-to-a-long-and-happy-life-might-just-help-you-live-a-more-fulfilling-9871d01992b7,30000,69,0.10169187014193268,0.036780383795309166,0.07572727560328328
https://medium.com/personal-growth/the-purpose-of-life-is-right-in-front-of-you-c95f79d989ba,23000,130,0.07796297614568186,0.06929637526652452,0.07449633579401893
https://medium.com/thrive-global/you-make-or-break-your-life-between-5-7-am-a7f4125e1326,17400,180,0.058979860948681184,0.09594882729211088,0.07376744748605306
https://medium.com/thrive-global/this-75-year-harvard-study-reveals-the-secret-to-happiness-and-success-3cf0002510fe,29000,69,0.09830202814246827,0.036780383795309166,0.07369337040360463
https://medium.com/better-humans/what-i-learned-from-six-months-of-obsessive-sleep-hacking-2128b76f042a,27000,86,0.09152234414353948,0.045842217484008525,0.0732502934797271
https://medium.com/@nicolascole77/7-crucial-lessons-people-often-learn-too-late-in-life-37a22015d2ba,29000,63,0.09830202814246827,0.033582089552238806,0.07241405270637649
https://medium.com/@krisgage/youre-making-it-harder-than-it-has-to-be-b0b23f0657ea,24000,104,0.08135281814514626,0.05543710021321961,0.0709865309723756
https://mystudentvoices.com/it-took-me-2-years-to-get-1000-followers-life-lessons-ive-learned-throughout-the-journey-9bc44f2959f0,14200,196,0.048132366550395086,0.1044776119402985,0.07067046470635646
https://medium.com/swlh/41-things-you-should-say-no-to-for-a-happier-2019-1b972e2448f9,24000,99,0.08135281814514626,0.05277185501066098,0.06992043289135215
https://medium.com/@kitze/github-stars-wont-pay-your-rent-8b348e12baed,25000,89,0.08474266014461067,0.04744136460554371,0.0698221419289839
https://medium.com/personal-growth/how-to-gain-5-000-medium-followers-in-less-than-a-month-77915c3353f2,14700,187,0.04982728755012729,0.09968017057569296,0.06976844076035356
https://medium.com/s/story/stop-banking-on-a-breakthrough-microshifts-are-what-will-change-your-life-54add1467545,34000,0,0.11525123813979032,0.0,0.06915074288387417
https://medium.com/swlh/why-open-office-design-makes-you-less-productive-95d45ffba9eb,22000,114,0.07457313414621745,0.060767590618336885,0.06905091673506522
https://medium.com/@benjaminhardy/you-say-you-believe-failure-is-key-to-success-but-have-you-really-failed-8a9f88c4bdfd,27000,66,0.09152234414353948,0.03518123667377398,0.06898590115563329
https://medium.com/@timdenning/why-you-should-wake-up-at-4-am-and-beat-the-zombies-7682c768d965,19800,127,0.06711548174739576,0.06769722814498934,0.06734818030643319
https://medium.com/darius-foroux/how-i-build-wealth-in-4-steps-729a32b46cd5,25000,75,0.08474266014461067,0.03997867803837953,0.06683706730211822
https://medium.com/s/story/i-left-my-cushy-job-to-study-depression-heres-what-i-learned-b09333489d57,23000,94,0.07796297614568186,0.050106609808102345,0.06682042961065005
https://medium.com/taking-note/introvert-or-extrovert-heres-how-to-boost-your-productivity-94fce2d1c39,21000,111,0.07118329214675304,0.0591684434968017,0.0663773526867725
https://medium.com/accelerated-intelligence/the-founders-of-the-worlds-five-largest-companies-all-follow-the-5-hour-rule-and-they-re-9ca82e93f3fc,25000,71,0.08474266014461067,0.03784648187633262,0.06598418883729945
https://medium.com/@drstephanie/why-fasting-is-the-best-way-to-lose-weight-4c1ffc9cc0ab,21000,105,0.07118329214675304,0.05597014925373135,0.06509803498954436
https://medium.com/@ztrana/the-philosophical-argument-for-working-less-and-wasting-time-71bbbcb7310b,22000,95,0.07457313414621745,0.05063965884861407,0.0649997440271761
https://medium.com/personal-growth/becoming-who-you-are-why-dont-most-people-reach-their-potential-df0335ac1655,18500,127,0.06270868714809202,0.06769722814498934,0.06470410354685095
https://medium.com/the-mission/tell-me-what-you-did-today-and-ill-tell-you-who-you-are-359d663fc76a,23000,84,0.07796297614568186,0.04477611940298507,0.06468823344860314
https://forge.medium.com/how-to-become-the-best-in-the-world-at-something-f1b658f93428,23000,82,0.07796297614568186,0.04371002132196162,0.06426179421619375
https://medium.com/personal-growth/you-need-these-people-in-your-life-567586307a3c,21000,101,0.07118329214675304,0.05383795309168443,0.0642451565247256
https://medium.com/swlh/if-you-dont-know-what-you-want-this-is-for-you-6f7491ca2fb4,23000,80,0.07796297614568186,0.042643923240938165,0.06383535498378437
https://medium.com/swlh/how-to-make-2000-a-week-with-nothing-but-your-laptop-1fdd16d6794,17300,133,0.058640876748734735,0.0708955223880597,0.06354273500446472
https://medium.com/@benjaminhardy/heres-how-to-know-if-you-re-going-to-live-your-dreams-1ecf65b92e60,23000,78,0.07796297614568186,0.04157782515991471,0.063408915751375
https://medium.com/thrive-global/how-to-develop-mastery-make-millions-and-be-happy-cd9743c40d12,24000,68,0.08135281814514626,0.03624733475479744,0.06331062478900673
https://medium.com/@ztrana/leonardo-da-vinci-how-to-see-the-world-like-nobody-else-7eb9d60dacac,24000,67,0.08135281814514626,0.03571428571428571,0.06309740517280205
https://medium.com/the-ascent/research-confirms-that-no-one-is-really-thinking-about-you-f6e7b09c458,20000,101,0.06779345014728863,0.05383795309168443,0.062211251325046964
https://medium.com/personal-growth/the-50-50-rule-how-to-retain-and-remember-90-of-everything-you-learn-fa5c99d2543d,23000,71,0.07796297614568186,0.03784648187633262,0.06191637843794216
https://medium.com/@maartenvandoorn/the-complete-guide-to-effective-reading-fc1835937757,19800,100,0.06711548174739576,0.05330490405117271,0.06159125066890653
https://psiloveyou.xyz/the-golden-rule-of-relationships-nobody-talks-about-8641f932cfc,22000,79,0.07457313414621745,0.04211087420042644,0.06158823016790105
https://medium.com/better-programming/the-secret-to-being-a-top-developer-is-building-things-d3d058e4e472,27000,30,0.09152234414353948,0.015991471215351813,0.061309994972264414
https://medium.com/thrive-global/expect-everything-attach-to-nothing-42e6e0698181,23000,68,0.07796297614568186,0.03624733475479744,0.06127671958932809
https://medium.com/thrive-global/how-to-accomplish-more-in-30-days-than-most-do-in-365-and-get-back-on-track-2eecb5726dba,22000,76,0.07457313414621745,0.04051172707889127,0.06094857131928697
https://medium.com/swlh/practice-the-ben-franklin-effect-to-become-super-likable-23f98bf1ecdb,23000,66,0.07796297614568186,0.03518123667377398,0.06085028035691871
https://medium.com/@maartenvandoorn/you-are-the-average-of-the-five-people-you-spend-the-most-time-with-a2ea32d08c72,20000,92,0.06779345014728863,0.049040511727078885,0.060292274779204735
https://medium.com/swlh/how-training-my-brain-to-focus-helped-me-to-build-two-profitable-businesses-7d3174f22c9b,21000,81,0.07118329214675304,0.043176972281449885,0.059980764200631774
https://medium.com/better-marketing/how-to-handle-other-peoples-bad-moods-like-a-pro-d004a7b2bc93,22000,71,0.07457313414621745,0.03784648187633262,0.059882473238263526
https://medium.com/thrive-global/your-need-for-approval-is-stopping-you-from-both-happiness-and-success-64a8ddda598e,22000,70,0.07457313414621745,0.037313432835820885,0.05966925362205884
https://medium.com/@krisgage/youre-angrier-than-you-think-26f91c00885e,18100,106,0.06135275034830628,0.05650319829424307,0.05941292952668099
https://medium.com/@nicolascole77/20-things-nobody-tells-you-about-growing-up-3c56da8a1d,20000,87,0.06779345014728863,0.04637526652452025,0.059226176698181275
https://medium.com/splatterme/how-to-smoke-a-gaslighter-6c0284f935bb,15700,127,0.053217129549591694,0.06769722814498934,0.05900916898775075
https://medium.com/thrive-global/life-doesnt-reward-you-for-what-you-know-but-for-what-you-do-f05b80e9c710,22000,65,0.07457313414621745,0.03464818763326226,0.05860315554103537
https://medium.com/@krisgage/5-ways-to-have-a-good-life-55b62c9e964d,20000,83,0.06779345014728863,0.04424307036247335,0.058373298233362514
https://medium.com/darius-foroux/4-things-i-gave-up-to-be-free-1a7e5e8e08c3,20000,83,0.06779345014728863,0.04424307036247335,0.058373298233362514
https://medium.com/thrive-global/this-fun-15-30-minute-strategy-will-make-your-brain-healthier-and-learn-faster-4a67e82dd81,23000,53,0.07796297614568186,0.028251599147121536,0.05807842534625773
https://medium.com/better-marketing/3-methods-of-gratitude-that-can-immediately-transform-your-life-c84754d1c25c,19100,85,0.06474259234777067,0.0453091684434968,0.056969222786061126
https://medium.com/personal-growth/6-subtle-habits-that-are-sabotaging-your-happiness-e25055902e34,20000,76,0.06779345014728863,0.04051172707889127,0.05688076091992968
